第0世代
,f1,f2,front
148.408,6.0241,90,8
153.18,0.60241,81,8
148.168,6.21163,90,8
149.375,5.42169,89,8
149.383,3.62349,85,8
147.083,7.83133,93,8
149.12,5.56218,89,8
147.648,7.40792,92,8
147.903,7.22891,92,8
146.46,10.241,97,8
146.71,8.68373,93,8
150.035,2.9978,84,8
146.077,10.241,97,8
150.152,1.9685,82,8
150.148,2.84242,82,8
145.652,12.9858,100,8
146.648,9.63855,96,8
146.96,7.93362,93,8
145.71,11.1786,97,8
149.402,3.01205,85,8
145.96,10.7543,97,8
145.673,12.0482,100,8
146.647,9.74085,96,8
146.715,8.3819,93,8
145.658,12.5682,100,8
145.648,13.753,100,8
145.955,11.0144,97,8
150.163,1.65562,82,8
150.168,1.32416,82,8
147.663,7.22892,92,8
145.663,12.1334,100,8
145.71,11.0934,97,8
149.388,3.51497,85,8
149.37,5.54103,89,8
153.18,0.60241,81,8
149.393,3.11434,85,8
149.125,5.56218,89,8
147.897,7.22892,92,8
150.167,1.41792,82,8
146.71,8.44277,93,8
145.647,13.753,100,8
149.393,3.09729,85,8
145.667,12.0482,100,8
149.397,3.01205,85,8
145.673,12.0482,100,8
149.398,3.01205,85,8
154.558,0.60241,81,9
145.643,14.494,100,9
150.402,1.20482,82,9
153.18,1.10533,81,9
153.185,0.60241,81,9
150.152,2.14247,82,9
148.413,6.0241,90,9
149.408,3.01205,85,9
149.12,5.58041,89,9
149.383,3.62349,85,9
149.37,5.54409,89,9
146.652,9.63855,96,9
146.583,10.241,97,9
148.168,7.06404,90,9
148.408,6.57467,90,9
146.71,8.78603,93,9
145.652,13.2711,100,9
146.96,8.34471,93,9
147.087,7.83133,93,9
145.715,11.0934,97,9
147.648,7.76593,92,9
146.082,10.241,97,9
147.663,7.31416,92,9
146.715,8.44277,93,9
146.077,10.4029,97,9
145.647,13.753,100,9
145.673,12.0482,100,9
145.658,12.6596,100,9
145.71,11.4639,97,9
145.96,10.8524,97,9
145.96,10.8524,97,9
147.082,7.93362,93,9
147.908,7.22891,92,9
150.173,1.32416,82,9
145.673,12.1505,100,9
145.668,12.58,100,9
149.393,3.46285,85,9
153.18,1.05321,81,9
145.648,13.753,100,9
150.163,1.73665,82,9
149.397,3.11434,85,9
147.892,7.22892,92,9
147.658,7.73184,92,9
149.37,5.54421,89,9
150.158,1.98765,82,9
145.71,11.4639,97,9
150.167,1.52022,82,9
150.168,1.41792,82,9
149.388,3.62349,85,9
149.398,3.01205,85,9
147.083,7.91657,93,9
147.652,7.74889,92,9
147.898,7.22892,92,9
154.562,0.60241,81,10
145.643,14.5094,100,10
153.18,1.11549,81,10
150.403,1.20482,82,10
153.185,0.60241,81,10
150.152,2.15952,82,10
146.658,9.63855,96,10
149.383,3.86446,85,10
149.413,3.01205,85,10
146.083,10.241,97,10
147.913,7.22891,92,10
148.413,6.0241,90,10
149.37,5.54421,89,10
149.12,5.63884,89,10
148.417,6.0241,90,10
146.71,9.05422,93,10
145.658,12.6596,100,10
145.652,13.753,100,10
146.715,8.44277,93,10
145.673,12.1846,100,10
147.21,7.83133,93,10
145.715,11.4639,97,10
147.663,7.40792,92,10
145.955,11.0934,97,10
146.082,10.7439,97,10
145.71,11.6245,97,10
147.653,7.76074,92,10
145.647,13.753,100,10
147.082,8.33425,93,10
147.087,7.83133,93,10
150.163,1.81626,82,10
150.173,1.41792,82,10
150.402,1.29007,82,10
147.893,7.22892,92,10
149.398,3.09729,85,10
149.125,5.59217,89,10
146.955,8.44277,93,10
145.965,10.8524,97,10
149.397,3.53202,85,10
149.37,5.55808,89,10
150.168,1.53726,82,10
145.673,12.5511,100,10
147.658,7.74889,92,10
149.393,3.54388,85,10
146.96,8.36315,93,10
145.96,11.0144,97,10
145.668,12.58,100,10
149.402,3.01205,85,10
145.663,12.6596,100,10
147.902,7.22892,92,10
145.648,13.753,100,10
154.68,0.60241,81,11
145.643,14.6054,100,11
153.18,1.11579,81,11
150.408,1.20482,82,11
153.302,0.60241,81,11
150.152,2.15952,82,11
149.383,3.86446,85,11
149.418,3.01205,85,11
148.02,7.22891,92,11
146.663,9.63855,96,11
148.417,6.0241,90,11
149.37,5.55807,89,11
146.087,10.241,97,11
149.12,5.97575,89,11
145.71,11.6258,97,11
145.658,12.9006,100,11
148.418,6.0241,90,11
145.705,12.5254,97,11
147.083,8.3513,93,11
146.715,8.68373,93,11
145.965,10.8524,97,11
145.955,11.4639,97,11
147.663,7.73184,92,11
147.893,7.22892,92,11
145.652,13.753,100,11
145.647,13.8825,100,11
149.125,5.59906,89,11
146.083,10.3262,97,11
147.653,7.76074,92,11
147.21,7.83133,93,11
147.21,7.83133,93,11
150.173,1.52022,82,11
146.71,9.21484,93,11
145.96,11.0934,97,11
146.955,8.44277,93,11
150.397,1.41792,82,11
146.71,9.05422,93,11
149.397,3.53202,85,11
149.398,3.11434,85,11
150.163,1.86872,82,11
149.37,5.55808,89,11
150.168,1.74184,82,11
149.393,3.58219,85,11
145.673,12.5852,100,11
146.96,8.44277,93,11
150.402,1.30711,82,11
147.903,7.22892,92,11
145.648,13.753,100,11
149.402,3.09729,85,11
145.673,12.58,100,11
149.408,3.01205,85,11
147.662,7.74889,92,11
147.658,7.76074,92,11
第112世代
,f1,f2,front
153.307,0.60241,81,0
145.643,12.0482,100,0
150.148,1.20482,82,0
152.557,0.60241,81,0
148.152,6.0241,90,0
146.622,9.63855,96,0
149.378,3.01205,85,0
146.705,7.83133,93,0
149.658,2.40964,84,0
149.12,5.42169,89,0
149.11,5.42169,89,0
147.642,7.40792,92,0
145.71,10.241,97,0
147.643,7.22891,92,0
145.667,12.0482,100,0
145.705,10.241,97,0
147.643,7.22892,92,0
145.647,12.0482,100,0
153.308,0.60241,81,1
145.643,12.6596,100,1
152.558,0.60241,81,1
150.152,1.20482,82,1
148.158,6.0241,90,1
149.12,5.42169,89,1
149.378,3.01205,85,1
149.663,2.40964,84,1
146.71,7.83133,93,1
149.11,5.42169,89,1
147.643,7.40792,92,1
146.622,9.63855,96,1
145.715,10.241,97,1
147.648,7.22891,92,1
150.148,1.41792,82,1
146.705,8.44277,93,1
145.705,10.4029,97,1
145.668,12.0482,100,1
146.633,9.63855,96,1
149.383,3.01205,85,1
145.647,12.0482,100,1
147.647,7.22892,92,1
145.71,10.241,97,1
145.648,12.0482,100,1
154.057,0.60241,81,2
145.643,12.9006,100,2
152.558,0.60241,81,2
150.153,1.20482,82,2
149.378,3.86446,85,2
152.807,0.60241,81,2
149.11,5.42169,89,2
148.163,6.0241,90,2
146.71,7.83133,93,2
147.647,7.22892,92,2
149.668,2.40964,84,2
148.158,6.0241,90,2
147.652,7.22891,92,2
149.125,5.42169,89,2
150.152,1.29007,82,2
146.705,8.68373,93,2
145.96,10.241,97,2
145.705,11.0144,97,2
146.622,9.74085,96,2
145.673,12.0482,100,2
146.643,9.63855,96,2
149.663,2.54603,84,2
149.387,3.01205,85,2
149.383,3.01205,85,2
146.71,7.83133,93,2
145.647,12.6596,100,2
145.71,10.3262,97,2
145.648,12.0482,100,2
145.71,10.241,97,2
146.628,9.63855,96,2
145.652,12.0482,100,2
147.648,7.22892,92,2
154.058,0.60241,81,3
145.643,12.9006,100,3
152.558,1.05321,81,3
150.158,1.20482,82,3
149.125,5.42169,89,3
149.383,3.01205,85,3
148.167,6.0241,90,3
149.12,5.42169,89,3
146.715,7.83133,93,3
147.647,7.33121,92,3
148.158,6.0241,90,3
149.913,2.40964,84,3
147.653,7.22891,92,3
146.71,7.93362,93,3
152.808,0.60241,81,3
146.083,10.241,97,3
146.647,9.63855,96,3
145.705,11.0934,97,3
150.152,1.30711,82,3
146.622,9.74085,96,3
145.658,12.0482,100,3
149.663,2.54996,84,3
149.388,3.01205,85,3
145.71,10.4029,97,3
152.807,0.60241,81,3
145.715,10.241,97,3
145.652,12.0482,100,3
145.648,12.6596,100,3
149.668,2.54603,84,3
145.647,12.6596,100,3
146.633,9.63855,96,3
147.648,7.22892,92,3
147.652,7.22892,92,3
154.185,0.60241,81,4
145.643,13.2711,100,4
152.807,0.738798,81,4
150.163,1.20482,82,4
149.37,5.42169,89,4
149.383,3.09729,85,4
153.057,0.60241,81,4
148.168,6.0241,90,4
149.12,5.42169,89,4
148.158,6.12876,90,4
146.71,8.34471,93,4
146.955,7.83133,93,4
147.658,7.22891,92,4
149.918,2.40964,84,4
150.152,1.30711,82,4
147.647,7.33121,92,4
146.648,9.63855,96,4
145.705,11.4639,97,4
146.622,10.1704,96,4
149.663,2.56308,84,4
145.71,10.7543,97,4
146.087,10.241,97,4
146.715,7.83133,93,4
145.715,10.4029,97,4
149.393,3.01205,85,4
145.648,12.6596,100,4
145.95,10.241,97,4
145.663,12.0482,100,4
145.652,12.1334,100,4
145.647,12.9006,100,4
146.633,9.74085,96,4
149.913,2.54603,84,4
152.808,0.60241,81,4
149.125,5.42169,89,4
146.637,9.63855,96,4
148.163,6.0241,90,4
150.162,1.20482,82,4
147.648,7.31416,92,4
145.658,12.0482,100,4
149.387,3.01205,85,4
147.652,7.22892,92,4
147.653,7.22892,92,4
145.643,13.753,100,5
154.307,0.60241,81,5
152.807,1.15648,81,5
150.168,1.20482,82,5
149.383,3.13139,85,5
149.37,5.42169,89,5
149.12,5.54103,89,5
146.96,7.83133,93,5
148.158,6.57467,90,5
148.173,6.0241,90,5
146.638,9.63855,96,5
153.058,0.60241,81,5
147.647,7.34826,92,5
150.035,2.40964,84,5
147.663,7.22891,92,5
150.152,1.41792,82,5
146.71,8.3819,93,5
145.955,10.241,97,5
145.667,12.0482,100,5
145.71,10.8524,97,5
146.622,10.1704,96,5
149.663,2.97937,84,5
149.913,2.56308,84,5
146.21,10.241,97,5
145.71,10.8524,97,5
152.808,1.05321,81,5
146.715,7.93362,93,5
145.658,12.0482,100,5
145.648,12.9006,100,5
145.647,12.9006,100,5
153.057,0.60241,81,5
148.167,6.0241,90,5
149.125,5.42169,89,5
146.71,8.36315,93,5
149.393,3.01205,85,5
149.37,5.42169,89,5
150.163,1.20482,82,5
147.648,7.31416,92,5
149.387,3.11434,85,5
149.388,3.01205,85,5
147.653,7.22892,92,5
145.663,12.0482,100,5
147.658,7.22892,92,5
154.308,0.60241,81,6
145.643,13.753,100,6
153.057,0.724936,81,6
150.173,1.20482,82,6
149.383,3.46285,85,6
149.375,5.42169,89,6
148.173,6.0241,90,6
149.12,5.55808,89,6
153.18,0.60241,81,6
146.643,9.63855,96,6
146.71,8.44277,93,6
148.158,6.57467,90,6
147.647,7.40792,92,6
146.96,7.83133,93,6
147.898,7.22891,92,6
145.71,11.0144,97,6
149.663,2.9991,84,6
150.152,1.72479,82,6
145.668,12.0482,100,6
146.622,10.1756,96,6
146.333,10.241,97,6
149.913,2.56812,84,6
150.04,2.40964,84,6
146.715,7.95066,93,6
145.715,10.8524,97,6
145.955,10.4029,97,6
145.658,12.5511,100,6
145.647,13.2711,100,6
145.648,12.9006,100,6
145.96,10.241,97,6
148.168,6.0241,90,6
145.662,12.0482,100,6
149.37,5.42169,89,6
149.12,5.55807,89,6
146.96,7.83133,93,6
149.388,3.09729,85,6
150.158,1.41792,82,6
149.397,3.01205,85,6
147.663,7.22892,92,6
150.035,2.54603,84,6
153.058,0.60241,81,6
150.163,1.29007,82,6
147.648,7.33121,92,6
147.658,7.22892,92,6
149.392,3.01205,85,6
145.667,12.0482,100,6
149.37,5.42169,89,6
154.312,0.60241,81,7
145.643,13.753,100,7
150.173,1.20482,82,7
153.057,0.7429,81,7
149.383,3.51497,85,7
149.375,5.42169,89,7
148.402,6.0241,90,7
153.18,0.60241,81,7
147.082,7.83133,93,7
148.168,6.19458,90,7
149.12,5.55808,89,7
147.902,7.22891,92,7
146.647,9.63855,96,7
150.045,2.40964,84,7
146.71,8.44277,93,7
147.648,7.33121,92,7
145.71,11.0934,97,7
146.96,7.91657,93,7
146.337,10.241,97,7
145.673,12.0482,100,7
145.955,10.8524,97,7
146.622,10.1891,96,7
146.715,8.36315,93,7
145.658,12.5616,100,7
145.648,13.2711,100,7
150.152,1.94975,82,7
149.908,2.9991,84,7
149.913,2.97937,84,7
149.398,3.01205,85,7
145.96,10.241,97,7
145.652,12.9006,100,7
145.96,10.4029,97,7
145.715,11.0144,97,7
146.643,9.74085,96,7
145.663,12.0482,100,7
148.173,6.0241,90,7
149.388,3.09729,85,7
149.37,5.52635,89,7
145.647,13.753,100,7
147.662,7.22892,92,7
150.153,1.7554,82,7
149.125,5.55808,89,7
147.893,7.22892,92,7
150.158,1.53726,82,7
153.058,0.742732,81,7
153.18,0.60241,81,7
150.163,1.41792,82,7
150.168,1.30711,82,7
147.652,7.33121,92,7
149.37,5.42169,89,7
149.393,3.01205,85,7
145.668,12.0482,100,7
149.375,5.42169,89,7
149.397,3.01205,85,7
154.557,0.60241,81,8
145.643,13.753,100,8
150.398,1.20482,82,8
153.18,0.689509,81,8
148.408,6.0241,90,8
153.18,0.60241,81,8
148.168,6.21163,90,8
149.375,5.42169,89,8
149.383,3.62349,85,8
147.083,7.83133,93,8
149.12,5.56218,89,8
147.648,7.40792,92,8
147.903,7.22891,92,8
150.148,2.84242,82,8
146.46,10.241,97,8
146.71,8.68373,93,8
149.913,2.98075,84,8
146.077,10.241,97,8
150.152,1.9685,82,8
145.652,12.9858,100,8
146.648,9.63855,96,8
146.96,7.93362,93,8
145.71,11.1786,97,8
145.96,10.7543,97,8
145.673,12.0482,100,8
146.647,9.74085,96,8
146.715,8.3819,93,8
145.658,12.5682,100,8
149.402,3.01205,85,8
145.648,13.753,100,8
145.955,11.0144,97,8
150.163,1.65562,82,8
150.168,1.32416,82,8
147.663,7.22892,92,8
145.663,12.1334,100,8
145.71,11.0934,97,8
149.388,3.51497,85,8
149.37,5.54103,89,8
149.393,3.11434,85,8
149.125,5.56218,89,8
147.897,7.22892,92,8
150.167,1.41792,82,8
146.71,8.44277,93,8
149.393,3.09729,85,8
145.667,12.0482,100,8
149.397,3.01205,85,8
153.18,0.60241,81,8
145.673,12.0482,100,8
145.647,13.753,100,8
149.398,3.01205,85,8
154.558,0.60241,81,9
145.643,13.8979,100,9
150.402,1.20482,82,9
153.18,1.05321,81,9
153.185,0.60241,81,9
148.413,6.0241,90,9
150.035,2.9978,84,9
149.383,3.62349,85,9
149.37,5.54409,89,9
149.12,5.58041,89,9
146.652,9.63855,96,9
146.583,10.241,97,9
148.408,6.57467,90,9
148.168,7.06404,90,9
146.71,8.78603,93,9
150.152,2.14247,82,9
145.652,13.2711,100,9
146.96,8.34471,93,9
147.087,7.83133,93,9
145.715,11.0934,97,9
149.408,3.01205,85,9
147.648,7.76593,92,9
146.082,10.241,97,9
147.663,7.31416,92,9
146.715,8.44277,93,9
146.077,10.4029,97,9
145.673,12.0482,100,9
145.658,12.6596,100,9
145.71,11.4639,97,9
145.96,10.8524,97,9
147.082,7.93362,93,9
145.96,10.8524,97,9
147.908,7.22891,92,9
150.173,1.32416,82,9
145.673,12.1505,100,9
145.668,12.58,100,9
149.393,3.46285,85,9
145.648,13.753,100,9
150.163,1.73665,82,9
149.397,3.11434,85,9
147.658,7.73184,92,9
147.892,7.22892,92,9
150.158,1.98765,82,9
149.37,5.54421,89,9
145.71,11.4639,97,9
150.167,1.52022,82,9
150.168,1.41792,82,9
149.388,3.62349,85,9
145.647,13.753,100,9
149.398,3.01205,85,9
147.083,7.91657,93,9
147.652,7.74889,92,9
147.898,7.22892,92,9
154.562,0.60241,81,10
145.643,14.494,100,10
150.403,1.20482,82,10
153.18,1.10533,81,10
153.185,0.60241,81,10
150.152,2.15952,82,10
146.658,9.63855,96,10
149.383,3.86446,85,10
149.413,3.01205,85,10
146.083,10.241,97,10
147.913,7.22891,92,10
148.413,6.0241,90,10
149.37,5.54421,89,10
149.12,5.63884,89,10
148.417,6.0241,90,10
146.71,9.05422,93,10
145.658,12.6596,100,10
145.652,13.753,100,10
146.715,8.44277,93,10
145.673,12.1846,100,10
147.21,7.83133,93,10
145.715,11.4639,97,10
147.663,7.40792,92,10
145.955,11.0934,97,10
146.082,10.7439,97,10
145.71,11.6245,97,10
147.653,7.76074,92,10
145.647,13.753,100,10
147.082,8.33425,93,10
147.087,7.83133,93,10
150.163,1.81626,82,10
150.173,1.41792,82,10
150.402,1.29007,82,10
147.893,7.22892,92,10
149.398,3.09729,85,10
153.18,1.05321,81,10
149.125,5.59217,89,10
145.965,10.8524,97,10
146.955,8.44277,93,10
149.397,3.53202,85,10
149.37,5.55808,89,10
150.168,1.53726,82,10
145.673,12.5511,100,10
147.658,7.74889,92,10
149.393,3.54388,85,10
146.96,8.36315,93,10
145.96,11.0144,97,10
145.668,12.58,100,10
149.402,3.01205,85,10
145.663,12.6596,100,10
147.902,7.22892,92,10
145.648,13.753,100,10
154.68,0.60241,81,11
145.643,14.5094,100,11
153.18,1.11549,81,11
150.408,1.20482,82,11
153.302,0.60241,81,11
150.152,2.15952,82,11
149.383,3.86446,85,11
149.418,3.01205,85,11
148.02,7.22891,92,11
146.663,9.63855,96,11
148.417,6.0241,90,11
149.37,5.55807,89,11
146.087,10.241,97,11
149.12,5.97575,89,11
145.71,11.6258,97,11
145.658,12.9006,100,11
148.418,6.0241,90,11
145.705,12.5254,97,11
147.083,8.3513,93,11
146.715,8.68373,93,11
145.965,10.8524,97,11
145.955,11.4639,97,11
147.663,7.73184,92,11
147.893,7.22892,92,11
145.652,13.753,100,11
149.125,5.59906,89,11
146.083,10.3262,97,11
145.647,13.8825,100,11
147.653,7.76074,92,11
147.21,7.83133,93,11
147.21,7.83133,93,11
150.173,1.52022,82,11
146.71,9.21484,93,11
145.96,11.0934,97,11
146.955,8.44277,93,11
150.397,1.41792,82,11
146.71,9.05422,93,11
149.397,3.53202,85,11
149.398,3.11434,85,11
150.163,1.86872,82,11
149.37,5.55808,89,11
150.168,1.74184,82,11
149.393,3.58219,85,11
145.673,12.5852,100,11
146.96,8.44277,93,11
150.402,1.30711,82,11
147.903,7.22892,92,11
145.648,13.753,100,11
149.402,3.09729,85,11
145.673,12.58,100,11
149.408,3.01205,85,11
147.662,7.74889,92,11
第113世代
,f1,f2,front
153.307,0.60241,81,0
145.643,12.0482,100,0
150.148,1.20482,82,0
152.557,0.60241,81,0
148.152,6.0241,90,0
146.622,9.63855,96,0
149.378,3.01205,85,0
146.705,7.83133,93,0
149.658,2.40964,84,0
149.11,5.42169,89,0
149.11,5.42169,89,0
147.642,7.40792,92,0
145.71,10.241,97,0
147.643,7.22891,92,0
145.667,12.0482,100,0
145.705,10.241,97,0
147.643,7.22892,92,0
145.647,12.0482,100,0
153.308,0.60241,81,1
145.643,12.6596,100,1
152.558,0.60241,81,1
150.152,1.20482,82,1
148.158,6.0241,90,1
149.12,5.42169,89,1
149.378,3.01205,85,1
149.663,2.40964,84,1
146.71,7.83133,93,1
149.11,5.42169,89,1
147.643,7.40792,92,1
146.622,9.63855,96,1
145.715,10.241,97,1
147.648,7.22891,92,1
150.148,1.41792,82,1
146.705,8.44277,93,1
145.705,10.4029,97,1
145.668,12.0482,100,1
146.633,9.63855,96,1
149.383,3.01205,85,1
145.647,12.0482,100,1
147.647,7.22892,92,1
145.71,10.241,97,1
145.648,12.0482,100,1
154.057,0.60241,81,2
145.643,12.9006,100,2
152.558,0.60241,81,2
150.153,1.20482,82,2
149.378,3.86446,85,2
152.807,0.60241,81,2
149.11,5.42169,89,2
148.163,6.0241,90,2
146.71,7.83133,93,2
147.647,7.22892,92,2
149.668,2.40964,84,2
148.158,6.0241,90,2
147.652,7.22891,92,2
149.12,5.42169,89,2
150.152,1.29007,82,2
146.705,8.68373,93,2
145.96,10.241,97,2
145.705,11.0144,97,2
146.622,9.74085,96,2
145.673,12.0482,100,2
146.643,9.63855,96,2
149.663,2.54603,84,2
149.387,3.01205,85,2
149.383,3.01205,85,2
146.71,7.83133,93,2
145.647,12.6596,100,2
145.71,10.3262,97,2
145.648,12.0482,100,2
145.71,10.241,97,2
146.628,9.63855,96,2
145.652,12.0482,100,2
147.648,7.22892,92,2
154.058,0.60241,81,3
145.643,12.9006,100,3
152.558,1.05321,81,3
150.158,1.20482,82,3
149.383,3.01205,85,3
149.125,5.42169,89,3
148.167,6.0241,90,3
149.12,5.42169,89,3
146.715,7.83133,93,3
147.647,7.33121,92,3
148.158,6.0241,90,3
149.913,2.40964,84,3
147.653,7.22891,92,3
146.71,7.93362,93,3
152.808,0.60241,81,3
146.083,10.241,97,3
146.647,9.63855,96,3
145.705,11.0934,97,3
150.152,1.30711,82,3
146.622,9.74085,96,3
145.658,12.0482,100,3
149.663,2.54996,84,3
149.388,3.01205,85,3
145.71,10.4029,97,3
152.807,0.60241,81,3
145.715,10.241,97,3
145.652,12.0482,100,3
145.648,12.6596,100,3
149.668,2.54603,84,3
145.647,12.6596,100,3
146.633,9.63855,96,3
147.648,7.22892,92,3
147.652,7.22892,92,3
154.185,0.60241,81,4
145.643,13.2711,100,4
152.807,0.738798,81,4
150.163,1.20482,82,4
149.383,3.09729,85,4
149.125,5.42169,89,4
153.057,0.60241,81,4
148.168,6.0241,90,4
149.12,5.42169,89,4
148.158,6.12876,90,4
146.71,8.34471,93,4
146.955,7.83133,93,4
147.658,7.22891,92,4
149.918,2.40964,84,4
150.152,1.30711,82,4
147.647,7.33121,92,4
146.648,9.63855,96,4
145.705,11.4639,97,4
146.622,10.1704,96,4
149.663,2.56308,84,4
145.71,10.7543,97,4
146.087,10.241,97,4
146.715,7.83133,93,4
145.715,10.4029,97,4
149.393,3.01205,85,4
145.648,12.6596,100,4
145.95,10.241,97,4
145.663,12.0482,100,4
145.652,12.1334,100,4
145.647,12.9006,100,4
146.633,9.74085,96,4
149.913,2.54603,84,4
152.808,0.60241,81,4
146.637,9.63855,96,4
148.163,6.0241,90,4
150.162,1.20482,82,4
147.648,7.31416,92,4
145.658,12.0482,100,4
149.387,3.01205,85,4
147.652,7.22892,92,4
149.125,5.42169,89,4
147.653,7.22892,92,4
154.185,0.60241,81,5
145.643,13.753,100,5
152.807,1.15648,81,5
150.168,1.20482,82,5
149.37,5.42169,89,5
149.383,3.13139,85,5
149.12,5.54103,89,5
146.96,7.83133,93,5
148.158,6.57467,90,5
148.173,6.0241,90,5
146.638,9.63855,96,5
153.058,0.60241,81,5
147.647,7.34826,92,5
150.035,2.40964,84,5
147.663,7.22891,92,5
150.152,1.41792,82,5
146.71,8.3819,93,5
145.955,10.241,97,5
145.667,12.0482,100,5
145.71,10.8524,97,5
146.622,10.1704,96,5
149.663,2.97937,84,5
149.913,2.56308,84,5
146.21,10.241,97,5
145.71,10.8524,97,5
152.808,1.05321,81,5
146.715,7.93362,93,5
145.658,12.0482,100,5
145.648,12.9006,100,5
145.647,12.9006,100,5
153.057,0.60241,81,5
148.167,6.0241,90,5
149.125,5.42169,89,5
149.393,3.01205,85,5
146.71,8.36315,93,5
150.163,1.20482,82,5
147.648,7.31416,92,5
149.387,3.11434,85,5
149.388,3.01205,85,5
147.653,7.22892,92,5
145.663,12.0482,100,5
147.658,7.22892,92,5
154.307,0.60241,81,6
145.643,13.753,100,6
153.057,0.724936,81,6
150.173,1.20482,82,6
149.383,3.46285,85,6
149.37,5.42169,89,6
148.173,6.0241,90,6
149.12,5.55808,89,6
153.18,0.60241,81,6
146.643,9.63855,96,6
146.71,8.44277,93,6
148.158,6.57467,90,6
147.647,7.40792,92,6
146.96,7.83133,93,6
147.898,7.22891,92,6
145.71,11.0144,97,6
149.663,2.9978,84,6
150.152,1.72479,82,6
145.668,12.0482,100,6
146.622,10.1756,96,6
146.333,10.241,97,6
149.913,2.56812,84,6
150.04,2.40964,84,6
146.715,7.95066,93,6
145.715,10.8524,97,6
145.955,10.4029,97,6
145.658,12.5511,100,6
145.647,13.2711,100,6
145.648,12.9006,100,6
145.96,10.241,97,6
148.168,6.0241,90,6
145.662,12.0482,100,6
149.37,5.42169,89,6
149.12,5.55807,89,6
146.96,7.83133,93,6
149.388,3.09729,85,6
150.158,1.41792,82,6
149.397,3.01205,85,6
147.663,7.22892,92,6
150.035,2.54603,84,6
153.058,0.60241,81,6
150.163,1.29007,82,6
147.648,7.33121,92,6
147.658,7.22892,92,6
149.392,3.01205,85,6
145.667,12.0482,100,6
154.308,0.60241,81,7
145.643,13.753,100,7
150.173,1.20482,82,7
153.057,0.7429,81,7
149.383,3.51497,85,7
149.375,5.42169,89,7
148.402,6.0241,90,7
153.18,0.60241,81,7
147.082,7.83133,93,7
148.168,6.19458,90,7
149.12,5.55808,89,7
147.902,7.22891,92,7
146.647,9.63855,96,7
150.045,2.40964,84,7
146.71,8.44277,93,7
147.648,7.33121,92,7
149.913,2.97937,84,7
145.71,11.0934,97,7
146.96,7.91657,93,7
146.337,10.241,97,7
145.673,12.0482,100,7
145.955,10.8524,97,7
146.622,10.1891,96,7
146.715,8.36315,93,7
145.658,12.5616,100,7
145.648,13.2711,100,7
150.152,1.94975,82,7
149.663,2.9991,84,7
145.96,10.241,97,7
145.652,12.9006,100,7
145.96,10.4029,97,7
145.715,11.0144,97,7
146.643,9.74085,96,7
145.663,12.0482,100,7
148.173,6.0241,90,7
149.388,3.09729,85,7
149.125,5.55808,89,7
149.37,5.42169,89,7
145.647,13.753,100,7
147.662,7.22892,92,7
150.153,1.7554,82,7
149.398,3.01205,85,7
147.893,7.22892,92,7
150.158,1.53726,82,7
153.058,0.742732,81,7
153.18,0.60241,81,7
150.163,1.41792,82,7
150.168,1.30711,82,7
147.652,7.33121,92,7
149.393,3.01205,85,7
145.668,12.0482,100,7
149.37,5.42169,89,7
149.397,3.01205,85,7
145.643,13.753,100,8
154.312,0.60241,81,8
150.398,1.20482,82,8
153.18,0.689509,81,8
148.408,6.0241,90,8
148.168,6.21163,90,8
149.383,3.62349,85,8
149.375,5.42169,89,8
153.18,0.60241,81,8
147.083,7.83133,93,8
149.12,5.56218,89,8
147.648,7.40792,92,8
147.903,7.22891,92,8
150.148,2.84242,82,8
146.46,10.241,97,8
146.71,8.68373,93,8
146.077,10.241,97,8
150.152,1.9685,82,8
145.652,12.9858,100,8
146.648,9.63855,96,8
146.96,7.93362,93,8
145.71,11.1786,97,8
145.96,10.7543,97,8
145.673,12.0482,100,8
146.715,8.3819,93,8
146.647,9.74085,96,8
145.658,12.5682,100,8
149.908,2.9991,84,8
149.402,3.01205,85,8
145.648,13.753,100,8
145.955,11.0144,97,8
150.163,1.65562,82,8
150.168,1.32416,82,8
147.663,7.22892,92,8
145.71,11.0934,97,8
145.663,12.1334,100,8
149.388,3.51497,85,8
149.913,2.98075,84,8
149.37,5.52635,89,8
149.393,3.11434,85,8
149.125,5.56218,89,8
147.897,7.22892,92,8
150.167,1.41792,82,8
146.71,8.44277,93,8
149.37,5.42169,89,8
149.393,3.09729,85,8
145.667,12.0482,100,8
149.397,3.01205,85,8
153.18,0.60241,81,8
145.673,12.0482,100,8
145.647,13.753,100,8
149.375,5.42169,89,8
149.398,3.01205,85,8
154.557,0.60241,81,9
145.643,13.8979,100,9
150.402,1.20482,82,9
153.18,1.05321,81,9
153.185,0.60241,81,9
148.413,6.0241,90,9
150.035,2.9978,84,9
149.375,5.42169,89,9
149.12,5.58041,89,9
149.383,3.62349,85,9
146.652,9.63855,96,9
146.583,10.241,97,9
148.408,6.57467,90,9
148.168,7.06404,90,9
146.71,8.78603,93,9
150.152,2.14247,82,9
145.652,13.2711,100,9
146.96,8.34471,93,9
147.087,7.83133,93,9
145.715,11.0934,97,9
149.408,3.01205,85,9
147.648,7.76593,92,9
146.082,10.241,97,9
147.663,7.31416,92,9
146.715,8.44277,93,9
146.077,10.4029,97,9
145.673,12.0482,100,9
145.658,12.6596,100,9
145.71,11.4639,97,9
145.96,10.8524,97,9
147.082,7.93362,93,9
145.96,10.8524,97,9
147.908,7.22891,92,9
150.173,1.32416,82,9
